especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL30C,2024-01-24,38.5,38.677,37.502,38.4,192647,1706065200.0
AL30C,2024-01-25,39.0,39.0,37.827,38.88,526849,1706151600.0
AL30C,2024-01-26,38.328,39.4,38.05,39.4,533359,1706238000.0
AL30C,2024-01-29,39.75,39.75,38.5,38.99,33325,1706497200.0
AL30C,2024-01-30,39.0,39.2,37.76,38.6,58142,1706583600.0
AL30C,2024-01-31,36.7,39.9,36.7,39.5,21474,1706670000.0
AL30C,2024-02-01,39.0,39.0,38.25,38.25,65179,1706756400.0
AL30C,2024-02-02,39.0,39.0,38.0,38.0,558749,1706842800.0
AL30C,2024-02-05,39.0,39.9,38.3,39.5,857705,1707102000.0
AL30C,2024-02-06,39.95,40.75,39.001,40.35,644624,1707188400.0
AL30C,2024-02-07,39.05,39.6,38.75,38.9,3595110,1707274800.0
AL30C,2024-02-08,38.5,39.25,38.5,38.8,497351,1707361200.0
AL30C,2024-02-09,39.999,39.999,38.0,38.6,332616,1707447600.0
AL30C,2024-02-14,39.061,41.0,39.061,40.999,939739,1707879600.0
AL30C,2024-02-15,41.0,42.25,41.0,41.95,4866068,1707966000.0
AL30C,2024-02-16,42.0,44.75,41.877,44.499,488473,1708052400.0
AL30C,2024-02-19,45.0,45.0,43.0,43.5,6410260,1708311600.0
AL30C,2024-02-20,44.11,44.408,42.627,42.65,2431384,1708398000.0
AL30C,2024-02-21,42.523,42.709,41.75,41.89,2422811,1708484400.0
AL30C,2024-02-22,42.531,43.995,42.531,43.75,6815098,1708570800.0
AL30C,2024-02-23,45.383,45.384,43.0,43.9,852251,1708657200.0
AL30C,2024-02-26,43.5,43.5,42.5,42.85,2124625,1708916400.0
AL30C,2024-02-27,42.557,42.685,42.0,42.0,1687920,1709002800.0
AL30C,2024-02-28,42.0,43.1,41.5,43.0,2669723,1709089200.0
AL30C,2024-02-29,43.0,44.512,42.912,43.85,4548928,1709175600.0
AL30C,2024-03-01,44.099,45.25,43.651,45.25,2343711,1709262000.0
AL30C,2024-03-04,46.999,47.0,45.847,45.95,1934400,1709521200.0
AL30C,2024-03-05,46.0,46.0,44.732,45.25,1212205,1709607600.0
AL30C,2024-03-06,45.537,46.35,45.279,45.75,1324294,1709694000.0
AL30C,2024-03-07,45.724,46.1,45.405,46.09,3529525,1709780400.0
AL30C,2024-03-08,45.998,46.499,45.01,45.25,1012744,1709866800.0
AL30C,2024-03-11,44.929,45.5,44.682,44.9,662901,1710126000.0
AL30C,2024-03-12,45.5,46.25,44.85,46.1,5713068,1710212400.0
AL30C,2024-03-13,46.843,47.25,46.495,46.843,6819932,1710298800.0
AL30C,2024-03-14,46.707,46.707,45.7,45.7,2682778,1710385200.0
AL30C,2024-03-15,45.5,46.562,45.5,46.49,3749057,1710471600.0
AL30C,2024-03-18,47.837,47.837,46.468,47.1,1216796,1710730800.0
AL30C,2024-03-19,47.6,48.399,47.6,47.99,7239190,1710817200.0
AL30C,2024-03-20,48.635,49.5,48.4,49.35,7797598,1710903600.0
AL30C,2024-03-21,49.999,49.999,48.86,49.5,4632103,1710990000.0
AL30C,2024-03-22,49.5,50.57,49.0,50.5,3087622,1711076400.0
AL30C,2024-03-25,50.3,51.0,50.25,50.6,7285914,1711335600.0
AL30C,2024-03-26,50.5,50.69,50.08,50.3,5893082,1711422000.0
AL30C,2024-03-27,51.0,52.39,50.2,50.65,3307575,1711508400.0
AL30C,2024-04-03,50.74,52.5,50.4,51.83,7292348,1712113200.0
AL30C,2024-04-04,52.29,53.25,52.0,53.25,5476336,1712199600.0
AL30C,2024-04-05,53.55,54.9,53.55,54.34,6565069,1712286000.0
AL30C,2024-04-08,54.1,56.37,54.03,56.15,2364120,1712545200.0
AL30C,2024-04-09,56.35,56.41,54.8,55.35,4253983,1712631600.0
AL30C,2024-04-10,54.81,55.49,52.32,53.0,3332741,1712718000.0
AL30C,2024-04-11,53.29,54.95,51.9,53.67,6555856,1712804400.0
AL30C,2024-04-12,53.6,53.6,52.3,52.69,4129838,1712890800.0
AL30C,2024-04-15,52.42,52.99,51.6,51.5,3294299,1713150000.0
AL30C,2024-04-16,51.34,51.6,50.85,51.48,6562769,1713236400.0
AL30C,2024-04-17,52.39,56.0,52.39,54.3,4130662,1713322800.0
AL30C,2024-04-18,54.71,57.0,54.61,55.35,3939810,1713409200.0
AL30C,2024-04-19,55.9,55.9,55.0,55.3,2090449,1713495600.0
AL30C,2024-04-22,56.0,57.9,55.87,57.9,1370144,1713754800.0
AL30C,2024-04-23,57.32,57.38,56.75,56.92,3475942,1713841200.0
AL30C,2024-04-24,55.89,56.35,55.5,55.6,1995448,1713927600.0
AL30C,2024-04-25,55.95,56.25,54.7,55.15,1373019,1714014000.0
AL30C,2024-04-26,55.54,56.0,55.17,55.48,2531169,1714100400.0
AL30C,2024-04-29,55.87,56.27,55.71,56.0,6300910,1714359600.0
AL30C,2024-04-30,56.49,56.69,55.58,56.0,5714607,1714446000.0
AL30C,2024-05-02,56.15,56.15,55.64,55.81,6551107,1714618800.0
AL30C,2024-05-03,56.53,57.33,55.51,55.6,659288,1714705200.0
AL30C,2024-05-06,56.25,56.82,55.83,56.75,2767670,1714964400.0
AL30C,2024-05-07,57.22,57.53,56.87,57.0,3338691,1715050800.0
AL30C,2024-05-08,57.25,57.25,56.48,56.6,4022532,1715137200.0
AL30C,2024-05-09,56.49,56.91,55.58,56.15,5637945,1715223600.0
AL30C,2024-05-10,55.77,56.13,55.6,55.9,3030235,1715310000.0
AL30C,2024-05-13,56.25,57.19,55.56,57.05,3180196,1715569200.0
AL30C,2024-05-14,57.49,57.55,56.84,57.0,4006713,1715655600.0
AL30C,2024-05-15,56.92,58.0,56.65,57.55,3719295,1715742000.0
AL30C,2024-05-16,57.51,57.99,57.16,57.16,5946415,1715828400.0
AL30C,2024-05-17,56.7,56.99,56.6,56.78,5496553,1715914800.0
AL30C,2024-05-20,57.42,57.62,56.27,57.38,7389514,1716174000.0
AL30C,2024-05-21,57.76,57.76,56.56,56.69,19306190,1716260400.0
AL30C,2024-05-22,56.81,56.81,54.67,54.7,9942932,1716346800.0
AL30C,2024-05-23,54.0,54.67,53.5,53.65,10601441,1716433200.0
AL30C,2024-05-24,53.01,54.8,53.0,53.28,0,1716519600.0
AL30C,2024-05-27,52.75,54.59,52.75,53.93,22019920,1716778800.0
AL30C,2024-05-28,54.99,54.99,53.53,54.4,3243956,1716865200.0
AL30C,2024-05-29,55.47,56.11,54.32,55.29,9839043,1716951600.0
AL30C,2024-05-30,56.39,56.64,56.09,56.25,7646999,1717038000.0
AL30C,2024-05-31,56.41,56.5,54.56,54.83,9201975,1717124400.0
AL30C,2024-06-03,54.8,54.8,53.45,53.57,5207508,1717383600.0
AL30C,2024-06-04,54.0,54.0,51.92,52.0,6385552,1717470000.0
AL30C,2024-06-05,51.29,52.57,51.1,51.31,5037791,1717556400.0
AL30C,2024-06-06,50.98,51.23,49.339,49.5,5374005,1717642800.0
AL30C,2024-06-07,49.823,50.45,49.034,50.4,7060855,1717729200.0
AL30C,2024-06-10,51.5,53.1,50.51,53.05,4374692,1717988400.0
AL30C,2024-06-11,52.92,53.7,51.97,52.2,4303210,1718074800.0
AL30C,2024-06-12,52.6,53.36,52.6,52.99,6456446,1718161200.0
AL30C,2024-06-13,55.49,56.03,54.5,55.1,23776484,1718247600.0
AL30C,2024-06-14,54.8,55.87,54.8,55.56,6337236,1718334000.0
AL30C,2024-06-18,55.2,56.99,55.2,56.4,5518340,1718679600.0
AL30C,2024-06-19,57.49,57.49,55.38,55.55,29032924,1718766000.0
AL30C,2024-06-24,55.09,56.25,54.58,54.85,8263721,1719198000.0
AL30C,2024-06-25,55.3,55.3,54.5,55.1,10938925,1719284400.0
AL30C,2024-06-26,55.06,55.27,54.54,55.14,3591018,1719370800.0
AL30C,2024-06-27,54.95,55.55,54.77,55.45,9295207,1719457200.0
AL30C,2024-06-28,55.79,55.79,54.75,55.05,10171827,1719543600.0
AL30C,2024-07-01,55.0,55.0,53.55,53.8,12004460,1719802800.0
AL30C,2024-07-02,54.25,54.25,52.33,53.25,11653467,1719889200.0
AL30C,2024-07-03,53.5,54.52,53.21,53.5,4990170,1719975600.0
AL30C,2024-07-04,53.35,53.4,52.72,53.15,22803586,1720062000.0
AL30C,2024-07-05,53.55,53.55,52.93,53.09,5976150,1720148400.0
AL30C,2024-07-08,49.071,50.12,48.9,49.525,5031648,1720407600.0
AL30C,2024-07-10,49.501,51.01,49.501,50.85,8704142,1720580400.0
AL30C,2024-07-11,51.5,51.5,50.12,50.8,9910150,1720666800.0
AL30C,2024-07-12,50.5,51.25,49.25,49.51,8066949,1720753200.0
AL30C,2024-07-15,49.6,50.01,48.65,48.9,11576394,1721012400.0
AL30C,2024-07-16,48.01,49.349,47.52,49.1,29727636,1721098800.0
AL30C,2024-07-17,49.247,49.44,47.903,48.51,30952460,1721185200.0
AL30C,2024-07-18,48.45,48.701,47.85,47.86,19918372,1721271600.0
AL30C,2024-07-19,47.888,47.888,46.719,46.88,16628147,1721358000.0
AL30C,2024-07-22,46.842,48.7,46.822,48.6,11995461,1721617200.0
AL30C,2024-07-23,48.652,50.0,48.01,48.4,26829092,1721703600.0
AL30C,2024-07-24,48.0,48.3,47.579,47.8,12224378,1721790000.0
AL30C,2024-07-25,47.5,47.76,47.003,47.244,14911221,1721876400.0
AL30C,2024-07-26,47.626,48.194,47.427,47.772,14801785,1721962800.0
AL30C,2024-07-29,48.001,48.454,47.685,48.2,12525297,1722222000.0
AL30C,2024-07-30,48.001,48.747,47.75,48.401,9919884,1722308400.0
AL30C,2024-07-31,48.25,50.79,48.25,50.6,10619302,1722394800.0
AL30C,2024-08-01,50.31,50.47,48.0,48.5,18236408,1722481200.0
AL30C,2024-08-02,48.393,49.0,46.7,47.15,12275960,1722567600.0
AL30C,2024-08-05,45.707,47.5,44.79,47.0,14341972,1722826800.0
AL30C,2024-08-06,47.112,49.49,46.781,47.9,10108006,1722913200.0
AL30C,2024-08-07,48.204,48.499,47.51,48.121,11350489,1722999600.0
AL30C,2024-08-08,48.349,49.057,48.0,48.8,15015350,1723086000.0
AL30C,2024-08-09,48.77,48.959,48.511,48.75,10264479,1723172400.0
AL30C,2024-08-12,48.66,49.299,48.537,49.207,7994178,1723431600.0
AL30C,2024-08-13,49.22,49.555,48.55,49.09,11920161,1723518000.0
AL30C,2024-08-14,49.302,50.01,48.5,49.9,7965260,1723604400.0
AL30C,2024-08-15,49.929,50.3,49.655,50.18,15443913,1723690800.0
AL30C,2024-08-16,50.29,50.41,49.0,50.08,20071602,1723777200.0
AL30C,2024-08-19,50.14,50.35,49.501,50.25,16560705,1724036400.0
AL30C,2024-08-20,50.14,50.25,49.935,50.1,15138141,1724122800.0
AL30C,2024-08-21,49.809,49.85,49.523,49.69,6673144,1724209200.0
AL30C,2024-08-22,49.075,49.461,48.8,49.22,14071434,1724295600.0
AL30C,2024-08-23,49.293,50.24,49.24,50.05,14937599,1724382000.0
AL30C,2024-08-26,49.999,50.5,49.84,50.5,7727992,1724641200.0
AL30C,2024-08-27,50.3,50.8,50.02,50.8,8313335,1724727600.0
AL30C,2024-08-28,50.95,52.49,50.81,51.78,5189034,1724814000.0
AL30C,2024-08-29,52.24,53.33,51.5,53.0,6138641,1724900400.0
AL30C,2024-08-30,54.01,54.37,53.37,53.65,3677127,1724986800.0
AL30C,2024-09-02,53.77,54.33,53.47,54.03,13140287,1725246000.0
AL30C,2024-09-03,54.0,54.0,53.48,53.6,10126055,1725332400.0
AL30C,2024-09-04,53.49,54.8,53.49,54.15,17488448,1725418800.0
AL30C,2024-09-05,54.4,54.99,54.23,54.51,7499800,1725505200.0
AL30C,2024-09-06,55.0,55.0,54.26,54.35,8275879,1725591600.0
AL30C,2024-09-09,54.47,56.08,54.22,56.0,14877089,1725850800.0
AL30C,2024-09-10,56.0,56.03,55.25,55.42,11585113,1725937200.0
AL30C,2024-09-11,55.49,55.49,54.95,55.1,14815657,1726023600.0
AL30C,2024-09-12,55.01,55.33,54.04,55.04,13162150,1726110000.0
AL30C,2024-09-13,55.27,55.65,55.0,55.55,9450305,1726196400.0
AL30C,2024-09-16,55.96,56.75,55.77,56.49,9641043,1726455600.0
AL30C,2024-09-17,56.23,56.48,56.11,56.31,15751552,1726542000.0
AL30C,2024-09-18,56.3,57.02,56.11,56.75,9507829,1726628400.0
AL30C,2024-09-19,57.81,57.99,57.0,57.5,5979143,1726714800.0
AL30C,2024-09-20,57.0,57.29,56.85,57.05,13267911,1726801200.0
AL30C,2024-09-23,57.13,57.29,56.72,57.22,15959203,1727060400.0
AL30C,2024-09-24,57.2,57.35,57.09,57.25,14799057,1727146800.0
AL30C,2024-09-25,57.31,57.65,57.05,57.15,7771911,1727233200.0
AL30C,2024-09-26,57.19,57.36,56.53,56.8,8373635,1727319600.0
AL30C,2024-09-27,56.57,56.74,56.06,56.53,6252255,1727406000.0
AL30C,2024-09-30,56.19,57.35,56.19,57.24,8572168,1727665200.0
AL30C,2024-10-01,57.75,57.75,57.03,57.22,8204714,1727751600.0
AL30C,2024-10-02,57.13,57.49,56.98,57.45,49199672,1727838000.0
AL30C,2024-10-03,57.01,57.75,57.01,57.42,10561566,1727924400.0
AL30C,2024-10-04,57.35,57.8,57.14,57.6,7309453,1728010800.0
AL30C,2024-10-07,57.51,58.6,57.5,58.5,12114064,1728270000.0
AL30C,2024-10-08,58.95,58.95,58.65,58.7,14769432,1728356400.0
AL30C,2024-10-09,59.02,60.15,58.75,59.53,19870112,1728442800.0
AL30C,2024-10-10,59.43,59.96,59.2,59.9,14241301,8480.0
