especie,fecha,apertura,maximo,minimo,cierre,volumen
GD30D,2022-05-04,31.74,32.6,31.66,32.5,17653569.0
GD30D,2022-05-05,32.45,32.45,31.81,31.94,7608006.0
GD30D,2022-05-06,31.5,31.7,30.71,30.85,10983050.0
GD30D,2022-05-09,30.84,31.21,30.42,30.82,9243810.0
GD30D,2022-05-10,30.83,31.26,30.8,30.8,12861045.0
GD30D,2022-05-11,31.0,31.39,30.96,31.07,13680576.0
GD30D,2022-05-12,31.0,31.09,30.34,30.5,11318612.0
GD30D,2022-05-13,30.35,30.74,30.01,30.14,12868141.0
GD30D,2022-05-16,30.01,30.22,29.96,30.03,8481218.0
GD30D,2022-05-17,30.2,30.44,29.6,29.7,11806326.0
GD30D,2022-05-19,29.69,30.0,29.17,29.96,10998444.0
GD30D,2022-05-20,29.96,30.1,29.25,29.3,13995379.0
